@relation sentimental-analizerTeste


@attribute texto string
@attribute quantAdjetivoPositivo numeric
@attribute quantAdjetivoNegativo numeric
@attribute quantVerboPositivo numeric
@attribute quantVerboNegativo numeric
@attribute classTeste {positivo, negativo, neutro}


@DATA
'@rfmotoki E AI DONA DILMA SUAS CARAS ESTÃO CAINDO QUANTAS MAIS TEM ATE APARECER UMA COM VERGONHA E PARAR DE MENTIR.\n&#3;',0,0,1,0,positivo
'teleSURtv: Mujeres se movilizan en #Brasil en respaldo a Dilma Rousseff https://t.co/hEIQEHPf8Q https://t.co/EZB1aLX8At\n&#3;',0,0,0,0,neutro
'HAHAHAHAH https://t.co/BOpQldZCIB\n&#3;',0,0,0,0,neutro
'MP: secretária de Temer integrou articulação criminosa e desviou R$ 4 mi https://t.co/QoERBsVKul via @brasil247\n&#3;',0,1,1,0,positivo
'@thaisheredia Clique  acesse e leia em https://t.co/d5NE6cgHje\n&#3;',0,0,0,0,neutro
'Chegava no trabalho todo dia reclamando dos gastos do governo Dilma. Hoje chegou defendendo os aumentos dados pelo Temer. Coxinhas são foda!\n&#3;',2,1,1,0,positivo
'Chegava no trabalho todo dia reclamando dos gastos do governo Dilma. Hoje chegou defendendo os aumentos dados pelo Temer. Coxinhas são foda!\n&#3;',2,1,1,0,positivo
'A cada dia um 7-1 diferente e este é bem gostoso https://t.co/wX9l4hYVW1\n&#3;',2,0,0,0,positivo
'Prefeito de Mariana cobra de Temer repasses de fundo e verbas para Cidades Históricas https://t.co/QFxK3JXplD via @jornalhojeemdia\n&#3;',0,0,1,0,positivo
'O óbvio foi esclarecido. Em sua delação premiada  o "companheiro" Nestor Cerveró afirma que Dilma sabia tudo sobre a compra de Pasadena.\n&#3;',3,0,0,0,positivo
'Promessas de Temer e mais 14.419 cargos federais https://t.co/c5XOW7zwor https://t.co/0CRvWsPhR4\n&#3;',0,0,1,0,positivo
'Cerveró afirma que Dilma mentiu sobre compra de Pasadena via @DiariodoPoder - https://t.co/W1yWSjXkU3 Sempre soubemos disso.\n&#3;',0,0,0,1,negativo
'Cerveró afirma que Dilma mentiu sobre compra de Pasadena via @DiariodoPoder - https://t.co/J5rISw9htt Sempre soubemos disso.\n&#3;',0,0,0,1,negativo
'OS DESVIOS ERAM AQUI MESMO. https://t.co/wd1dvVA9xv\n&#3;',0,0,0,0,neutro
'@ptbrasil @dilmabr querida meus votos foram todos seus... Pena que vc jogou no lixo...\n&#3;',1,0,0,1,positivo
'SEE VIDEO! Anti-impeachment protests highlight Temer’s... https://t.co/hSqPz5lr46 https://t.co/S19JPYTS0M\n&#3;',0,0,0,0,neutro
'pra vcs terem motivação e não desistir do crush  https://t.co/oPByxlz5aK\n&#3;',0,0,1,0,positivo
'Dilma condena cultura do estupro e segregação social em ato de mulheres no Rio – Hoje em Dia… https://t.co/oNNDtS8kQ5\n&#3;',0,0,1,0,positivo
'Câmara cria 14.419 cargos  quase 4 vezes o que Temer prometeu cortar – O Tempo: https://t.co/x2tfk6uafb… https://t.co/lpcP6j31WH\n&#3;',0,0,1,0,positivo
'Atos criminosos da pelegagem! https://t.co/XLPckDC1HV\n&#3;',0,1,0,0,negativo
'Da série defensores da moralidade: https://t.co/gJ7qCNMXhD\n&#3;',1,0,0,0,positivo
'@soutatibraga @MichelTemer Eu não vi ele falando sobre exonerar os Diretores da @Anatel_Informa  quando ele livrará nos dessa gente?\n&#3;',0,0,1,0,positivo
'"Delator diz que contrato do Planalto pagou despesa de campanha de Dilma" https://t.co/3FNIfHoGuR #folha https://t.co/3FWcr9OjL7\n&#3;',0,0,0,0,neutro
'Comissões internas da Petrobrás  objetivavam apenas eximir de Dilma a responsabilidade pela compra de #PassaDilma  https://t.co/uA5puF2FTQ\n&#3;',0,0,0,0,neutro
'Comissões internas da Petrobrás  objetivavam apenas eximir de Dilma a responsabilidade pela compra de #PassaDilma  https://t.co/Vtfi0ARitd\n&#3;',0,0,0,0,neutro
'#PassaDilma @dilmabr devolve nosso dinheiro  #TchauQuerida #ForaPT\n&#3;',0,0,0,0,neutro
'Primeiramente #ForaTemer Guilherme Weber grande ator! 👏🏽😘✌🏽️ https://t.co/dwT8UrnKv9\n&#3;',0,0,0,0,neutro
'Ossami Sakamori BlogSpot: Dilma vai dar golpe! https://t.co/jwOpQuaoOV\n&#3;',0,0,0,0,neutro
'Ossami Sakamori BlogSpot: Dilma vai dar golpe! https://t.co/Q3Na1RazpO\n&#3;',0,0,0,0,neutro
'#ForaTemer  https://t.co/dQRto9mjDy\n&#3;',0,0,0,0,neutro
'@o_antagonista @diogomainardi @dilmabr No passado  Dilma só assaltava agências bancárias. Recentemente  estatais. Antes o rombo era menor.\n&#3;',0,1,0,1,negativo
'kkkkkkkk papuda!!! https://t.co/6sBNGZm0bp\n&#3;',0,0,0,0,neutro
'Mais  uma de Temer está caindo:a secretária-  única mulher;segundo o PGR ela está envolvida em articulação criminosa https://t.co/F3RwHbbXxy\n&#3;',0,1,1,0,positivo
'Nós os velhinhos que não somos coxinhas temos voz:NÓIS É VELHINHO MAS NÃO É TROUXA....... ouviu..... Sr. TEMER... https://t.co/edKXxdMczE\n&#3;',0,0,1,0,positivo
'Cabeleireiro pra uma ratazana??? Isso sim é jogar dinheiro fora!!! https://t.co/Dx2Elx9Cbz\n&#3;',0,0,0,1,negativo
'#PassaDilma E-MAILS INCRIMINAM DILMA POR PASADENA https://t.co/kPt8paeGnk\n&#3;',0,0,1,0,positivo
'#Yaracuy Mujeres se movilizan en #Brasil en respaldo a Dilma Rousseff https://t.co/G388nR436R https://t.co/lDudV8suAe #ArcangelAlvarado\n&#3;',0,0,0,0,neutro
'Temer quer apressar impeachment por risco de perder votos no Senado https://t.co/LT5vAcmt8g\n&#3;',0,0,2,0,positivo
'e tem gente que ainda defende essa salafrária da Dilma 😒😒😒 #PassaDilma\n&#3;',0,0,0,0,neutro
'Pesquisa aponta que 62% dos brasileiros acham que governo Temer será “péssimo” https://t.co/QxGNkYe3Ui via @brasil247\n&#3;',0,0,1,0,positivo
'Mais uma farsa da dilma https://t.co/54IAXjyUVU\n&#3;',0,0,0,0,neutro
'Globo repete 1984 ao esconder protestos pelo ‘Fora Temer’ no país https://t.co/SOKhT15aBa via @luizmuller\n&#3;',0,0,1,0,positivo
'Continua repetindo que é honesta agora  seu bando de cu sujo. https://t.co/zpBoxtIjQU\n&#3;',1,1,0,0,neutro
'Globo repete 1984 ao esconder protestos pelo ‘Fora Temer’ no país https://t.co/BeqOQVuER0 via @luizmuller\n&#3;',0,0,1,0,positivo
'Justo https://t.co/YbXw7XDpSN\n&#3;',1,0,0,0,positivo
'Equipe de Temer sofre 3ª baixa com a volta de Ricardo Melo para EBC - Portal Vermelho https://t.co/mo2dM6Ras1\n&#3;',0,0,1,1,neutro
'Justo https://t.co/YbXw7XDpSN\n&#3;',1,0,0,0,positivo
'@ivonepita O pior é o vídeo! Temer só está sentado na cadeira de presidente por conta das manifestações e dancinhas do impeachment sim hahah\n&#3;',0,1,1,0,positivo
'@OMARBATISTA @_ps20 @ptbrasil @dilmabr É que o PT é tão sujo!! Que não tem como não apontar..\n&#3;',0,1,0,0,negativo
'Segundo notícia de Merval  despesas pessoais de Dona Dilma eram pagas pelo Petrolão. Até as idas de Celso Kamura. Tudo estaria com a PGR.\n&#3;',0,0,0,0,neutro
'Esse cabeleireiro da dilma é aqueles mágico japonês q ia no Gugu ?\n&#3;',0,0,0,0,neutro
'Deputado do PMDB revela suposta promessa de Temer: parar a Lava Jato https://t.co/jF96ajdwFG\n&#3;',0,1,1,0,positivo
'Hoje é a nossa vez  gauchada em peso na esquina democrática pra receber a presidenta legitimamente eleita @dilmabr  https://t.co/LR8NaVru87\n&#3;',1,0,0,0,positivo
'PGR inocentou a Dilma  na lambança Pasadena  e agora tem documentos que a incriminam?\n&#3;',0,0,1,0,positivo
'@neloli8356 Falar:Dilma ou LulaÉ mesmo q Abre-te SésamoPara presos na Lava JatoCerveró acusou Dilma será solto https://t.co/uWIUl7qkUb\n&#3;',0,1,2,0,positivo
'#AvanteTemer @@ Vale a pena assistir essa entrevista do Pres.interino do Brasil Michel Temer @MichelTemer (PMDB)... concedida ao SBT!\n&#3;',0,0,1,0,positivo
'Alheios a indignação de quem pediu #ForaDilma acreditando no fim da #corrupção a quadrilha #Temer continua crescendo https://t.co/jM6lUzx7Fv\n&#3;',0,1,1,0,positivo
'@dilmabr foi cúmplice do assalto de Pasadena #petrolão - https://t.co/8apSEJg7HG https://t.co/LTwPODTo10\n&#3;',1,0,0,1,positivo
'Dilma é vaiada no Rio durante visita ao governador Pezão. | Manchette https://t.co/cFekdhrbUe\n&#3;',0,1,0,0,negativo
'@realDonaldTrump @MichelTemerÉ asquerosa hipocrisia mídia lamentando os cadáveres de sua própria plantação conta vulneráveis.#PGR#UN\n&#3;',0,1,0,1,negativo
'Lira encurta prazo da votação final do impeachment de Dilma e é pressionado por senadores do PT https://t.co/gHdKxz8bm8\n&#3;',0,0,0,0,neutro
'Ele está despachando em Nárnia???  https://t.co/Y0pwPgRxlz\n&#3;',0,0,0,0,neutro
'Dilma sabia tudo sobre Pasadena  afirma Cerveró em delação premiadahttps://t.co/RAWFCVqsrC\n&#3;',0,0,0,0,neutro
'Câmara cria 14 mil cargos federais  quatro vezes o que Temer prometeu cortar https://t.co/S9ua6hQH2g\n&#3;',0,0,1,0,positivo
'@mitags @cfgouvea74 Clique  acesse e leia em https://t.co/d5NE6cgHje\n&#3;',0,0,0,0,neutro
'Câmara cria 14 mil cargos federais  quatro vezes o que Temer prometeu cortar https://t.co/kpvmsDZsKA\n&#3;',0,0,1,0,positivo
'Eu apoiei o impeachment mas confesso q estou com saudades de ver a Dilma pedalandando de manhã na esplanada\n&#3;',0,0,1,0,positivo
'Os erros de Temer abafados pela mídia é a meritocracia da incompetência https://t.co/dYZTSk12GN via @MiguelBBargas\n&#3;',0,1,1,0,positivo
'De manhã  Temer anunciou cortes e pediu "sacrifícios". À noite  mandou a Câmara aprovar... https://t.co/EzVfCxX4J9 via @emirsader\n&#3;',0,0,1,0,positivo
'E-MAILS INCRIMINAM DILMA POR PASADENA https://t.co/G09GUYWEzV via: @o_antagonista\n&#3;',0,0,1,0,positivo
'E-mails incriminam Dilma por Pasadena https://t.co/fQFulKFenJ\n&#3;',0,0,1,0,positivo
'Só Dilma não viu o que fazia quando optou por Levy. RT PIB do Brasil recua 5 4% e confirma maior recessão em 25 anos https://t.co/9cY5gpbDkx\n&#3;',0,0,0,0,neutro
'Temer admite incluir idade mínima para aposentadoria na reforma da Previdência...... https://t.co/lMO7norYol\n&#3;',0,0,1,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/BXwyznLvKJ\n&#3;',0,0,1,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/BXwyznLvKJ\n&#3;',0,0,1,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/BbP0AH57t5\n&#3;',0,0,1,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/BbP0AH57t5\n&#3;',0,0,1,0,positivo
'Dilma entope Cerveró https://t.co/tzI80Zo0PN\n&#3;',0,0,0,0,neutro
'@o_antagonista @diogomainardi @dilmabr Pra que ter conta na Suíça se ela tem #PassaDilma\n&#3;',0,0,0,0,neutro
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileñ... https://t.co/oAIDfjWbly #actualidad\n&#3;',0,0,1,0,positivo
'#siguemeytesigo Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil https://t.co/sKMD06hJ8x #mesiguestesigo\n&#3;',0,0,1,0,positivo
'Wikileaks mostra que Temer é ainda mais próximo dos EUA  diz Greenwald | Brasil de Fato https://t.co/Kiqfh1UaRP\n&#3;',0,0,1,0,positivo
'Leu @RomarioOnze?sua"consciência"não diz q deveria defender interesses do povo?Esse q lhe deu voto de confiança... https://t.co/bjnQi99X0b\n&#3;',0,0,1,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/cyWG556YD8\n&#3;',0,0,1,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/cyWG556YD8\n&#3;',0,0,1,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/NKLy2zuTwS\n&#3;',0,0,1,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/NKLy2zuTwS\n&#3;',0,0,1,0,positivo
'Uma alma honesta... https://t.co/C2ZMvYmHWt\n&#3;',2,0,0,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/KXvsQmmmib\n&#3;',0,0,1,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/KXvsQmmmib\n&#3;',0,0,1,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/dNW8TC5q7g\n&#3;',0,0,1,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/dNW8TC5q7g\n&#3;',0,0,1,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/mh7FRxaYjm\n&#3;',0,0,1,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/mh7FRxaYjm\n&#3;',0,0,1,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/EdY8mMZVeL\n&#3;',0,0,1,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/EdY8mMZVeL\n&#3;',0,0,1,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/1cvOe3MYuX\n&#3;',0,0,1,0,positivo
'Rousseff busca apoyos en acto callejero de mujeres contra Temer en Brasil: La presidenta brasileña Dilma Rous... https://t.co/1cvOe3MYuX\n&#3;',0,0,1,0,positivo
'Temer admite incluir idade mínima para aposentadoria na reforma da Previdênciahttps://t.co/rKKOdI2c9R https://t.co/m3rA3XFHem\n&#3;',0,0,1,0,positivo
'Eu sabia que a Petrobras financiava obras complexas  mas não esperava que fosse no nível do cabelo da Dilma.https://t.co/Us0e1G2Rsp\n&#3;',0,0,0,0,neutro
'#PASSADILMA os custos não têm fim https://t.co/uMy2HerwG3\n&#3;',0,0,0,0,neutro
'DILMA ESTAVA CIENTE DOS ARRANJOS https://t.co/b6Ye0PMDZ5 via: @o_antagonista arranjos nada republicanos.\n&#3;',1,0,0,0,positivo
'@lobaoeletrico Grande Lobão! Acredito que com essa BOMBA da capa de hoje do jornal O GLOBO Dilma está liquidada!! Não tem mais volta!\n&#3;',0,0,1,0,positivo
'Anastasia veda inclusão de áudios pela defesa de Dilma https://t.co/qWkjni3xdk\n&#3;',0,0,0,0,neutro
'Painel: Sem alarde  Câmara cria 14.419 cargos federais  quase quatro vezes o que Temer... https://t.co/zhvHS9lMTp via @FlavioDino\n&#3;',0,0,1,0,positivo
'@maarimoncao @porraflames Se for isso mesmo a Dilma volta no final.rsrsrs\n&#3;',0,0,0,0,neutro
'São Paulo. MTST comemora: Temer não vai cortar Minha Casa! https://t.co/tAZg2LJT4j Via @elremachenews\n&#3;',1,0,1,0,positivo
'Dilma diz: “Reinaldo Azevedo está certo https://t.co/DK4qmxT264 via @veja\n&#3;',1,0,0,0,positivo
'@DilmaResiste @RedeGlobo sabe que se Dilma voltar ele vai pra cadeia.\n&#3;',0,0,0,0,neutro
'Dilma: Sei que sou um grande incômodo para os golpistas https://t.co/rzkXQSgMoo via @brasil247\n&#3;',0,2,0,0,negativo
'São Paulo. MTST comemora: Temer não vai cortar Minha Casa! https://t.co/sLXZcabwZH Via @elremachenews\n&#3;',1,0,1,0,positivo
'Essa conta vai vir  e pesada  via processos investidores nos EUA. @dilmabr  https://t.co/BSx9rbVUfj\n&#3;',0,0,0,0,neutro
'Dilma diz: “Reinaldo Azevedo está certo; nós  do PT  estamos manipulando o caso do estupro” https://t.co/TNkOdEShOa via @veja\n&#3;',0,0,0,1,negativo
'Dilma diz: “Reinaldo Azevedo está certo; nós  do PT  estamos manipulando o caso do estupro” https://t.co/fjzl4ESzUT via @veja\n&#3;',0,0,0,1,negativo
'Secretária de Temer tem muita experiência em corrupção\n&#3;',0,0,1,0,positivo
'Ui papai  o Temer ta chegando! https://t.co/4haLvgEVlO\n&#3;',0,0,1,0,positivo
'@MichelTemer @transparenciabr Quando investigaram os Diretores da @Anatel_Informa ? Voltaram de novo com a limitação da internet. EXONERAÇÂO\n&#3;',0,0,0,0,neutro
'@folha Reajuste vetado por Dilma quebraria as contas públicas. Temer vai tirar dinheiro dos pobres e dar aos ricos. https://t.co/p1pcfqhdWm\n&#3;',1,1,1,1,neutro
'@folha Reajuste vetado por Dilma quebraria as contas públicas. Temer vai tirar dinheiro dos pobres e dar aos ricos. https://t.co/p1pcfqhdWm\n&#3;',1,1,1,1,neutro
'@o_antagonista @dilmabr. Isso esses PTralhas não olham  ela era chefe maior do conselho e diz que não sabia! Aff.\n&#3;',0,1,0,0,negativo
'Brasil: Fiscales de Lava Jato tienen documentos que demuestran que desde Petrobrás se pagaban gastos personales de Dilma. @iProfesional\n&#3;',0,1,0,0,negativo
'@RMCtwit @CamaraDeputados @SenadoFederal @MichelTemer @geddel_ @FolhaPainel https://t.co/za7x65CGTD\n&#3;',0,0,0,0,neutro
'usavam o google doc´s para combinar rapinagem.  https://t.co/nlOjLFrSwI\n&#3;',0,0,0,1,negativo
'Sabe lidar  com bandido mesmo esse Temer. Mais uma para corja!! #foraTemer toma que golpe é seu https://t.co/oos8nA5CmR\n&#3;',0,1,1,0,positivo
'@MendesOnca  o inicio de 2016 Dilma estava com sua popularidade no pe´´ e as delaçoes ainda nao tinham chegado na quadrilha real\n&#3;',1,0,0,0,positivo
'@fora_pt @AdrianaDriRio @DepBolsonaro E como trouxa e esperançosa que sou  quero acreditar que Temer está surfando na crista da onda...\n&#3;',1,0,2,0,positivo
'UÉ https://t.co/TYRQtRg02B\n&#3;',0,0,0,0,neutro
'#PassaDilma #TchauQuerida #AvanteLavaJato #AvanteTemer https://t.co/DrHdtnCuYZ\n&#3;',0,0,0,0,neutro
'#PassaDilma #TchauQuerida #AvanteLavaJato #AvanteTemer https://t.co/DrHdtnCuYZ\n&#3;',0,0,0,0,neutro
'@CamaraDeputados aprova criação de 14419 cargos federais é 4 vezes o q Temer prometeu cortar e Fátima Pelaes envolvida em fraude parlamentar\n&#3;',0,0,1,0,positivo
'Temer falar em herança maldita  é o mesmo que o cara te assaltar  levar sua carteira e  reclamar que só tem 1 real. https://t.co/sAxj8ijVZL\n&#3;',1,1,2,0,positivo
'Temer falar em herança maldita  é o mesmo que o cara te assaltar  levar sua carteira e  reclamar que só tem 1 real. https://t.co/sAxj8ijVZL\n&#3;',1,1,2,0,positivo
'começa meu dia: tem que ter um homem no poder  não da certo muito poder pra mulher (no caso a Dilma)  é que nem dar asa pra cobra\n&#3;',1,0,0,0,positivo
'Lula: A Rede Globo esconde Dilma https://t.co/3oWRH2yeOf via @MiguelBBargas\n&#3;',0,0,0,1,negativo
'Lula: A Rede Globo esconde Dilma https://t.co/n9gyQWVDeQ via @MiguelBBargas\n&#3;',0,0,0,1,negativo
'A noticia de dilma hj... Amiga assim n posso te defender\n&#3;',1,0,0,0,positivo
'Oxente  morreu Maria Preá  prego batido e ponta virada  conta fechada e passa régua.Ah  esqueci  boca miúda #ÉGOLPE https://t.co/qlENqEsXK2\n&#3;',0,2,0,0,negativo
'Temer admite incluir idade mínima na reforma da Previdência: O presidente da República… https://t.co/YSwmWvcbn3\n&#3;',0,0,1,0,positivo
'Tijolaço: “Mas o país não estava quebrado  Temer?” https://t.co/0Mdgb9cdd2\n&#3;',0,1,0,0,negativo
'Bom Dilma  povo querido! Saber que vcs existem é reconfortante!!! Ótima sexta  vamoquevamo!! https://t.co/Yr2y5YwfQa\n&#3;',3,0,0,0,positivo
'E a Secretária das Mulheres  que é contra aborto em caso de estupro  está envolvida em articulação criminososa 👏👏 https://t.co/MqkfOoeVud\n&#3;',0,0,0,0,neutro
'DILMA "A MARIONETE ROUSSEFF DE LULA"!!!Read: https://t.co/H6VA1YISdA\n&#3;',0,0,0,0,neutro
'Cerveró diz que Dilma mentiu sobre Pasadena: “Ela sabia de tudo” https://t.co/1GNiUBW7yW via @veja\n&#3;',0,0,0,1,negativo
'Segundo o delator Nestor Cerveró  Dilma sabia de tudo sobre a refinaria americana de  Pasadena  incluisve sobre as propinas pagas ao PT\n&#3;',0,0,0,0,neutro
'A verdade é que todos mentem na busca pelo poder... https://t.co/AcTVwwDHBN\n&#3;',0,0,0,1,negativo
'@aprmarau @MPF_PGR @STF_oficial Faltou mencionar a @dilmabr... Ops  não falta mais!!! #PassaDilma\n&#3;',0,1,0,0,negativo
'Delator diz que Planalto pagou dívida de campanha de Dilma  afirma revista https://t.co/kUP5fBMyLg via @veja\n&#3;',0,0,0,0,neutro
'@flaviocosta13 @izabelmeurer @dilmabr kkk quem tem bandido de estiumação é o PT  vc tem ate foto de perfil de um!\n&#3;',0,1,0,0,negativo
